1986,1986.5,0.537362745,0.451862745
1987,1987.5,0.545362745,0.584362745
1988,1988.5,0.540862745,0.639362745
1989,1989.5,0.558112745,0.529362745
1990,1990.5,0.591362745,0.701862745
1991,1991.5,0.608362745,0.681862745
1992,1992.5,0.626612745,0.476862745
1993,1993.5,0.653862745,0.529362745
1994,1994.5,0.668112745,0.584362745
1995,1995.5,0.665612745,0.734362745
1996,1996.5,0.679612745,0.621862745
1997,1997.5,0.721112745,0.766862745
1998,1998.5,0.756862745,0.911862745
1999,1999.5,0.779612745,0.671862745
2000,2000.5,0.802112745,0.676862745
2001,2001.5,0.831112745,0.821862745
2002,2002.5,0.847362745,0.891862745
2003,2003.5,0.836862745,0.886862745
2004,2004.5,0.863362745,0.811862745
2005,2005.5,0.896362745,0.959362745
2006,2006.5,0.903112745,0.911862745
2007,2007.5,0.905362745,0.929362745
2008,2008.5,0.910862745,0.806862745
2009,2009.5,0.931362745,0.936862745
2010,2010.5,0.951612745,1.006862745
2011,2011.5,0.988112745,0.889362745
2012,2012.5,1.013862745,0.914362745
2013,2013.5,1.044112745,0.941862745
2014,2014.5,1.074112745,1.016862745
2015,2015.5,1.100362745,1.161862745
2016,2016.5,1.122362745,1.276862745
2017,2017.5,1.146362745,1.186862745
2018,2018.5,,1.109362745
2019,2019.5,,1.236862745
2020,2020.5,,1.269362745
2021,2021.5,,1.109362745
2022,2022.5,,1.154362745
